"category","region","graduation","experience_text","job_salary","job_id"
"Консалтинг, стратегическое развитие","АСТАНА","высшее","до 3 лет",100000,1150711
"Консалтинг, стратегическое развитие","АСТАНА","высшее","до 3 лет",100000,1150710
"Консалтинг, стратегическое развитие","АСТАНА","высшее","до 3 лет",100000,1150709
"Консалтинг, стратегическое развитие","АСТАНА","высшее","до 3 лет",100000,1150708
"Консалтинг, стратегическое развитие","АСТАНА","высшее","до 3 лет",100000,1150707
"Консалтинг, стратегическое развитие","АСТАНА","высшее","до 3 лет",100000,1150706
"Консалтинг, стратегическое развитие","АСТАНА","высшее","до 3 лет",100000,1150705
"Консалтинг, стратегическое развитие","АСТАНА","высшее","до 3 лет",100000,1150704
"Консалтинг, стратегическое развитие","КОСТАНАЙСКАЯ ОБЛАСТЬ","высшее","до 3 лет",60000,1148836
"Консалтинг, стратегическое развитие","АСТАНА","высшее","до 3 лет",200000,1145863
"Консалтинг, стратегическое развитие","С-КАЗАХСТАНСКАЯ ОБЛАСТЬ","высшее","3-5 лет",100000,1142956
"Консалтинг, стратегическое развитие","АКТЮБИНСКАЯ ОБЛАСТЬ","высшее","до 3 лет",70000,1139143
"Консалтинг, стратегическое развитие","г. АЛМАТЫ","высшее","до 3 лет",100000,1137759
"Консалтинг, стратегическое развитие","КОСТАНАЙСКАЯ ОБЛАСТЬ","высшее","Без опыта",72000,1160731
"Консалтинг, стратегическое развитие","КАРАГАНДИНСКАЯ ОБЛАСТЬ","высшее","до 3 лет",72557,1156092
"Консалтинг, стратегическое развитие","С-КАЗАХСТАНСКАЯ ОБЛАСТЬ","высшее","Без опыта",80000,1155764
"Консалтинг, стратегическое развитие","КОСТАНАЙСКАЯ ОБЛАСТЬ","высшее","до 3 лет",150000,1140615
"Консалтинг, стратегическое развитие","КОСТАНАЙСКАЯ ОБЛАСТЬ","высшее","до 3 лет",72000,1164205
"Консалтинг, стратегическое развитие","г. АЛМАТЫ","высшее","3-5 лет",200000,1161791
"Консалтинг, стратегическое развитие","г. АЛМАТЫ","послесреднее","Без опыта",70000,1150770
"Консалтинг, стратегическое развитие","КАРАГАНДИНСКАЯ ОБЛАСТЬ","высшее","до 3 лет",90000,1156591
"Консалтинг, стратегическое развитие","АКМОЛИНСКАЯ ОБЛАСТЬ","высшее","до 3 лет",48000,1162784
"СМИ, массмедиа","В-КАЗАХСТАНСКАЯ ОБЛАСТЬ","высшее","до 3 лет",80000,1162348
"СМИ, массмедиа","В-КАЗАХСТАНСКАЯ ОБЛАСТЬ","высшее","3-5 лет",80000,1158888
"СМИ, массмедиа","С-КАЗАХСТАНСКАЯ ОБЛАСТЬ","техническое и профессиональное","Без опыта",50000,1157675
"СМИ, массмедиа","С-КАЗАХСТАНСКАЯ ОБЛАСТЬ","техническое и профессиональное","Без опыта",42500,1157001
"СМИ, массмедиа","В-КАЗАХСТАНСКАЯ ОБЛАСТЬ","техническое и профессиональное","Без опыта",100000,1154566
"СМИ, массмедиа","З-КАЗАХСТАНСКАЯ ОБЛАСТЬ","высшее","до 3 лет",95000,1153170
"СМИ, массмедиа","КЫЗЫЛОРДИНСКАЯ ОБЛАСТЬ","высшее","Без опыта",51000,1147519
"СМИ, массмедиа","ПАВЛОДАРСКАЯ ОБЛАСТЬ","высшее","до 3 лет",79814,1145157
"СМИ, массмедиа","В-КАЗАХСТАНСКАЯ ОБЛАСТЬ","техническое и профессиональное","Без опыта",60000,1141714
"СМИ, массмедиа","З-КАЗАХСТАНСКАЯ ОБЛАСТЬ","высшее","до 3 лет",65000,1140657
"СМИ, массмедиа","С-КАЗАХСТАНСКАЯ ОБЛАСТЬ","послесреднее","до 3 лет",42500,1138258
"СМИ, массмедиа","В-КАЗАХСТАНСКАЯ ОБЛАСТЬ","техническое и профессиональное","Без опыта",80000,1137687
"СМИ, массмедиа","КОСТАНАЙСКАЯ ОБЛАСТЬ","техническое и профессиональное","до 3 лет",42500,1165162
"СМИ, массмедиа","АСТАНА","техническое и профессиональное","до 3 лет",52383,1157996
"СМИ, массмедиа","АСТАНА","техническое и профессиональное","до 3 лет",44419,1157751
"СМИ, массмедиа","г. АЛМАТЫ","послесреднее","Без опыта",160000,1141535
"СМИ, массмедиа","г. АЛМАТЫ","послевузовское","Без опыта",160000,1140597
"СМИ, массмедиа","г. АЛМАТЫ","высшее","Без опыта",100000,1137743
"СМИ, массмедиа","АТЫРАУСКАЯ ОБЛАСТЬ","высшее","до 3 лет",59000,1163641
"СМИ, массмедиа","В-КАЗАХСТАНСКАЯ ОБЛАСТЬ","высшее","Без опыта",82000,1148602
"СМИ, массмедиа","КАРАГАНДИНСКАЯ ОБЛАСТЬ","послесреднее","Без опыта",57000,1147933
"СМИ, массмедиа","АСТАНА","высшее","до 3 лет",300000,1146879
"СМИ, массмедиа","АКМОЛИНСКАЯ ОБЛАСТЬ","высшее","3-5 лет",79813,1139100
"СМИ, массмедиа","АСТАНА","высшее","до 3 лет",137000,1137511
"СМИ, массмедиа","АСТАНА","техническое и профессиональное","до 3 лет",59816,1166033
"СМИ, массмедиа","АКТЮБИНСКАЯ ОБЛАСТЬ","техническое и профессиональное","до 3 лет",60000,1157536
"СМИ, массмедиа","г. АЛМАТЫ","техническое и профессиональное","Без опыта",70000,1157353
"СМИ, массмедиа","ЖАМБЫЛСКАЯ ОБЛАСТЬ","техническое и профессиональное","до 3 лет",60000,1152928
"СМИ, массмедиа","АСТАНА","высшее","до 3 лет",150000,1138644
"Оборонная промышленность","АЛМАТИНСКАЯ ОБЛАСТЬ","послевузовское","Без опыта",42500,1164092
"Оборонная промышленность","АКМОЛИНСКАЯ ОБЛАСТЬ","общее среднее (с 1 по 11/12 классы)","Без опыта",42500,1162731
"Оборонная промышленность","АКМОЛИНСКАЯ ОБЛАСТЬ","общее среднее (с 1 по 11/12 классы)","Без опыта",86000,1161403
"Оборонная промышленность","КОСТАНАЙСКАЯ ОБЛАСТЬ","техническое и профессиональное","Без опыта",45000,1159744
"Оборонная промышленность","З-КАЗАХСТАНСКАЯ ОБЛАСТЬ","высшее","3-5 лет",200000,1159363
"Оборонная промышленность","ТУРКЕСТАНСКАЯ ОБЛАСТЬ","высшее","3-5 лет",150000,1158763
"Оборонная промышленность","г. ШЫМКЕНТ","послесреднее","Без опыта",51000,1152498
"Оборонная промышленность","г. ШЫМКЕНТ","высшее","Без опыта",65000,1152457
"Оборонная промышленность","В-КАЗАХСТАНСКАЯ ОБЛАСТЬ","техническое и профессиональное","до 3 лет",120000,1149395
"Оборонная промышленность","В-КАЗАХСТАНСКАЯ ОБЛАСТЬ","послесреднее","до 3 лет",90000,1146522
"Оборонная промышленность","ПАВЛОДАРСКАЯ ОБЛАСТЬ","высшее","до 3 лет",110000,1146272
"Оборонная промышленность","АКМОЛИНСКАЯ ОБЛАСТЬ","общее среднее (с 1 по 11/12 классы)","до 3 лет",150000,1142924
"Оборонная промышленность","АКМОЛИНСКАЯ ОБЛАСТЬ","послесреднее","Без опыта",101000,1138953
"Оборонная промышленность","АКМОЛИНСКАЯ ОБЛАСТЬ","техническое и профессиональное","Без опыта",95000,1138916
"Оборонная промышленность","АКТЮБИНСКАЯ ОБЛАСТЬ","высшее","до 3 лет",184000,1164070
"Оборонная промышленность","В-КАЗАХСТАНСКАЯ ОБЛАСТЬ","техническое и профессиональное","до 3 лет",152000,1158944
